VideoID,Comments
fKyua53koqc,"Через две минуты после просмотра герои ролика начали раздражать сильно своей наигранностью, дальше смотреть не хочется)"
fKyua53koqc,как-будто телек посмотрел... что за подача материала
fKyua53koqc,"Они специально запугивают , чтобы к ним шли. А Аир флоу вообще один раз сделаете , будете постоянно к ним ходить, налёт будет там где его не было никогда, они эмаль сдирают и она становится пористая и вся грязь липнет"
fKyua53koqc,"Не надо обманывать! Стоматолог ультразвуком не захотела или не смогла убрать пигментированный налёт между зубами, сказала что только Аир флоу уберет. Я так е деньги отдала и вышла с таким же налётом как и был. Вчера пришёл скалер, почистила весь налет, и между зубами, зубы белые, гладкие не могу в зеркало насмотреться!"
fKyua53koqc,"Это чудо прибор! Стоматолог не могла или не хотела очистить между зубов коричневый налет и говорила не получится , нужно идти на Аир флоу. С этим скалером я убрала весь коричневый налёт и между зубами и сзади зубов, такими белыми мои зубы были только в 16. А купила я его за 700р , а про чистка у нас стоит 6000₽ и толку от нее нет, только эмаль сдирают"
fKyua53koqc,Какая позорная и брехливая реклама.
fKyua53koqc,"Изначально предвзятое отношение видно сразу, а люди хвалят и очень довольны такими приборами."
fKyua53koqc,Они думают что этот ролик одни идиоты смотрят чтоли? Не поняла. Смешно даже от их игры…
fKyua53koqc,Купила неделю назад скалел с 2 насадками и ооооочень рада😊 теперь и себе и собакам чистим.
fKyua53koqc,"Скалер за 1000р справляется на ура, даже детям которые не любят чистить зубы я весь черный налет удалил,не сразу конечно,за 2-3 процедуры"
fKyua53koqc,"Хорошая попытка стоматологи, но наебать не получилось. Врач правильно начинает соскребать от края налёта, а эта тупая пизда тычет им как вилкой в центр козявки. И схуяли не получится отодвинуть язык, что за бред вы несёте. Всем видом пытались показать как это неудобно и безрезультативно, хотя сами же сказали что у бытового частота выше и воздействие сильнее чем у профессионального, что он может аж повредить эмаль, но при этом не может камень отковырять, такой цирк устроили. По форме бытовой скалер, ничем не отличается от профессионального, значит и профессиональный тоже неудобный по их логике."
fKyua53koqc,"Пиздешь. Хитрожопые эскулапы, как в аматорском театре поставили спектакль..."
fKyua53koqc,Цирк какой то. Все в телеке так и работает
fKyua53koqc,Тоже купил скаллер за 700р. Все зубы вычистил и налет и камень отлично все убирает
fKyua53koqc,"Омг более мощный скалер не смог убрать камни, потому что &quot;слабый&quot;, а более слабый аппарат у стоматолога, о боже смог, может стоит использовать их одинаково?"
fKyua53koqc,Где взяли эту девушку???Кто ей дал диплом???
fKyua53koqc,"Зачем обманывать людей, скалер прекрасно работает!"
fKyua53koqc,"Посмотрев одну минуту я сразу зашел в комментарий, заподозрив что это реклама стоматологии"
fKyua53koqc,"Заказала себе скайлер, потому что по отзывам - это не больно. У стоматолога профессиональная чистка этим песком всегда вызывала дикую боль, как будто десны лезвием разрезают... А всё что они говорят в этом видео - полная чушь!"
fKyua53koqc,Даша ты в театре?! Ты бы хоть перед зеркалом провела репетицию.
fKyua53koqc,"Вот смешат. Давайте стоматологи, у вас же кусок хлеба отнимают."
fKyua53koqc,"Камеру она крутит, вот тупица, зеркальце маленькое для этого существует"
fKyua53koqc,"не верьте видео! удаляйте налет самостоятельно, поплюетесь немного кровью, ничего страшного"
fKyua53koqc,"Как ветеринар могу сказать, что лак с песком ,это совсем не зубной камень. Колебания как от профессионального инструмента, так от такого мобильного,одинаковые"
fKyua53koqc,"Если стоматолог  сказал херня, значит надо брать"
fKyua53koqc,"Вот сказочницы😂 купила на ВБ за 1200 руб,  снял и налёт и камень, сама не ожидала такого результата👍"
fKyua53koqc,"Купил китайца, только что удалил собаке весь зубной камень. Её даже не пришлось усыплять для чистки, как делают ветеринары. А когда руки из задницы, тогда всё плохо работает."
fKyua53koqc,😂
fKyua53koqc,"Не надо пользоваться самостоятельно скалерами особенно звуковыми. Надо идти к стоматологу и не убивать эмаль зубы вы не стоматологи. Скупой платит дважды. Раз в пол года посещать стоматолога для профессиональной гигиены, и ваши зубы прослужат дольше чем вы будете сами себя  лечить."
fKyua53koqc,"А на этих манекенах настоящий зубной камень или имтация?) И нужна ли для зуб.камня такая огромная мощность, о которой говорит врач?)"
fKyua53koqc,Проплаченный видос барыгами стоматологами
fKyua53koqc,"Да ладно, не думал что на ютубе найду своего стоматолога. Зарекомендовала себя по полной."
fKyua53koqc,"Купила данный прибор и не нарадуюсь,всем советую😅👍в любой момент могу почистить свои зубки от камня"
fKyua53koqc,Такое ощущение что это видео заказ стоматологов
fKyua53koqc,Вы бы еще обезьяну и врача посадили. Нужно хотя бы двух врачей посадить и двух людей с реальным зубным камнем и тогда сравнивать
fKyua53koqc,"Сегодня приобрел скалер, просто бомба , на видео развод какой то"
fKyua53koqc,Реклама стоматологии. И Даша немного переигрывает. Всё работает. Не слушаете этот бред.
fKyua53koqc,"Ещё бы они говорили наоборот, учитывая что этот проплаченный пропагандист баклан комментирует"
fKyua53koqc,это просто антиреклама от стамотологов чертей
fKyua53koqc,Поставьте телефон на стол ебени)))
fKyua53koqc,Я сегодня на азоне получил скалер . Просто кайф. Не следа от налета . Камера и все остальное работает. 1200 рублей всего
fKyua53koqc,Молодцы клоуны)) Больше не пойду к этим шарлатанам
fKyua53koqc,Ролик для узких. Они и не такое г с телевизора жрут.
fKyua53koqc,"у нас в стране все сделано ради бизнеса поэтому им выгоднее говорить что все что выделаете дома это очень плохо, нужно только к нам ходить и платить.= это бизнес"
fKyua53koqc,"я за 1200 покупал на алике, все чистит прекрасно. Дали обезьяне гранату, а она не знает как ей пользоваться. Девочку с мозгами не нашли. Или умышленно выставили в таком свете скалеры с интернет магазинов. Еще этот превдоэксперт смотатолог: вы можете травмировать язык и снять эмаль с зуба. А у самой точно такой же аппарат. Дизлайк аферистам за это видео"
fKyua53koqc,"девушка, вы скалер забыли включить 😂😂"
fKyua53koqc,Какоето кривляние на камеру а не обзор. Продюсер из Рен ТВ?
fKyua53koqc,"Вообщето есть скалеры которые с водой работают., достаточно отзывы почитать и форумы как люди за считаные дни удаляют полностью и налет и камень. Заказное телевидение, это рашка., несите деньги в стоматологию))"
fKyua53koqc,"Дешевая реклама для дураков, чтобы заманивать к стоматологам."
fKyua53koqc,"Это видео создано чтобы люди ходили к стоматологам и отдавали деньги им. С запущенными щубами конечно не надо лезть в черные трещины , но для тех кто постоянно следит за зубами жтот прибор отлично подойдет чтобы снять налет от кофе сигарет"
fKyua53koqc,Он лучше работает вместе с водой. Нужно постоянно смачивать кончик скаллера.
fKyua53koqc,Ну не понимают эти рекламщики что лохи понемногу вырождаются . Разве не видно как они хейтят это оборудование . Если хейтят то оно работает как надо а эти стоматопроктологи бабки теряют .
fKyua53koqc,"она им даже не прикоснулась, но усердно пыталась показать что работает как отбойным молотком.."
fKyua53koqc,"а зачем такую девочку взяли?  и от звука ей плохо, и от камеры голова кружится, мурашки, визг - какой то треш. а не испытательница"
fKyua53koqc,Теперь из принципа  куплю.
fKyua53koqc,В Государственную клинику ходить опаснее чем покупать у китайцев... К сожалению много раз проверено на собственных зубах.
fKyua53koqc,На озоне 1к стоит
fKyua53koqc,Кто пустил туда эту истерическую неадекватку?
fKyua53koqc,"Боже, какая раздражаующая девушка. Хотя бы до конца инструкцию прочитала  как им пользоваться . Скалер супер вещь, за 1000 р сняли налет и камень у всей семьи. Плюсом коты и собаки. Главное дезенфекцию делать"
fKyua53koqc,Бред
fKyua53koqc,"Сразу было понятно,что ничего хорошего стоматолог не скажет. Иначе он останется без работы. Хотя разумный баланс должен быть."
fKyua53koqc,Действительно после таких видео задумаешься. а не стоматалогические ли лобби торомазит технологии выращивания новых зубов).
fKyua53koqc,"Дашенька очень сильно переигрывает. Эмоции очень сильно выражает, будто играет в театре. У девушки стоматолога актерское мастерство получше конечно. Хорошая постановка сцены, не считая недочетов. Молодцы!"
fKyua53koqc,Пиар стоматологов в этом видео на высоте
fKyua53koqc,Артисты🥴
fKyua53koqc,Эх артиситы. Антиреклама скалера
fKyua53koqc,"5 000 стоит в нормальной клинике, для тех кто думает сходить  почистить 😂"
fKyua53koqc,"Конечно всё сам удалил, чисто белые зубы, всё можно не слушайте не кого 😂"
fKyua53koqc,"Не поняла комментарий стоматолога про язык. Аппарат перестаёт работать, когда касается мягких тканей, значит  касаясь языка он не будет работать. На яйце всё работает, а на языке почему то травма будет? Или стоматолог не поняла в каком случае останавливается скалер?"
fKyua53koqc,"Это реально классная штука, проверено."
fKyua53koqc,"Так себе эксперимент: посадили за инструмент человека, который не работал ни разу и инструкцию, возможно не читал. Для чистоты эксперимента, чтоб сравнить именно приборы: профессионалу его инвентарь, потом профессионалу этот домашний сканер, тогда было бы реально увидеть, что он считает, а что нет. И по только после эту девушку без навыка по чистке зубного налëта. Тогда была бы разница чистая видна и между оборудованием и между профессионализмом. А то девушка не считает ничего, она ж не знает, как. А сидит, гладит всë это дело. Естественно, ничего не счистила!"
fKyua53koqc,"Такое ощущение, что ведущая туповатая, вот у нее ничего и не вышло"
fKyua53koqc,"Короче хорошая штука, надо брать!)) Кстати жидкость которая у стоматолога попадает на соседние зубы и вызывает боль у чувствительных, ибо холодная. При домашнем скалере вы ополаскиваете рот сами водой, комфортной температуры и бережно к себе."
fKyua53koqc,Отвращение от таких ролликов
fKyua53koqc,"Не знаю по поводу пятен йода и лака с песком, но обычные камни, при чем достаточно крупные, у собаки убрались на ура! Так что видео ни о чем. <br>И смените ведущую. Такие оч раздражают, даже просто в жизни"
fKyua53koqc,Зубной врач это вор. Поэтому этим двум тп и всему репортажу мало доверяю
fKyua53koqc,"Видно сразу что это очень серьёзные исследования, ну и  диктур прям сурьезный, дорого наверное ролик стоил."
fKyua53koqc,"Когда проф. аппарат окупается за два года посещения, можно и его купить"
MZUQTrV7VDY,"А что все таки лучше-пломба , или пластина?🤔"
MZUQTrV7VDY,Мне нужно делать пломбу а я боюсь!!!!!!
MZUQTrV7VDY,Спасибо теперь не странно
MZUQTrV7VDY,Смотрю ролик с дыркой в коренном зубе 👌🏿<br>Завтра поеду на лечение
MZUQTrV7VDY,"Здравствуйте сегодня удалили кариес мне и когда я встал у меня резко заболел зуб, и закружилась голова??<br>Ответьте пожалуйста"
MZUQTrV7VDY,я смотрю обзоры как ставят пломбы потому что я боюсь я просто завтра иду ставить пломбу.. Надеюсь не будет больно!
MZUQTrV7VDY,Чтобы зуб не болел нужно удалить нервы 🤦
MZUQTrV7VDY,Мне сегодня опять световую пломбу поставили👍
MZUQTrV7VDY,У меня 6-7 пломб имба
MZUQTrV7VDY,"У меня два фотополимера....но, зубы все равно реагируют на холодное."
MZUQTrV7VDY,Если бы не пломба то у сладкоежек во рту будет кошмар трипофоба
MZUQTrV7VDY,Пару месяцев назад у моего папы спустя где-то 40 лет отвалилось пломба
MZUQTrV7VDY,У меня зуб отломался на половину как будто кость какая-то от кариеса к врачу стоматологу сходить не могу так как в другом месте но когда я ем никогда не больно примерно до половины зуба нет в середине могу языком достать
MZUQTrV7VDY,Грузин?
MZUQTrV7VDY,Зуби ето проклятие
MZUQTrV7VDY,Пациент: может уже начнём?
MZUQTrV7VDY,Мне страшно ставить пломбу у меня чувствительный зуб мне всего 11 лет я 1 раз пошла в стоматолог потому что когда я что то кусаю то ужасно больно и мне сверлили зуб карис и потом поставили какое то лекарство чтоб нервы умерли и потом я прихожу 2 раз пора ставить пломбу но когда убрали лекарство с моего зуба и стоматолог увидел что нервы ну ещё не умерли 50/50% и он поставил снова какое то лекарство в мои зуб чтоб нервы умерли И КОГДА ОН ПОСТАВИЛ ЭТО ЖУТКО БЫЛА БОЛЬНО 😣 И ЧЕРЕЗ НЕДЕЛБ МНЕ НУЖНО ПОЙТИ В СТОМАТОЛОГ ПОСТАВИТЬ ПЛОМБУ Я БОЮСЬ ЧТО СНОВА МНЕ ПОСТАВЯТ ЛЕКАРСТВО В ЗУБ И БУДЕТ УЖАСНО БОЛЬНО 😩
MZUQTrV7VDY,"Ага, и эта пломба на следующем месяце падает"
MZUQTrV7VDY,"Я с детства хожу с поломанным передним зубом и у меня 2 слой дентин был слегка открыт, в стамотологии говорили нужно восстанавливать, но мы почему то забили на это и мне спустя 8 лет норм ходиться с ним"
MZUQTrV7VDY,Важно ставить хорошие пломбы и продовать почку
MZUQTrV7VDY,"Ищвените, можно щадать вопрос? Мне (мне сецчам 12) с самых незапамятных времен очень больно есть холодную и горячую еду. Это нормально?"
MZUQTrV7VDY,А что не так с цементными ?
MZUQTrV7VDY,"как я всегда радуюсь, что живу в 21 веке"
MZUQTrV7VDY,"сегодня ходил к стоматологу на чистку от зубного камня,сказали что кариес и желательно придти пролечить"
MZUQTrV7VDY,У меня толька что выпала какая то черная пахожа на семену что мне делать
MZUQTrV7VDY,"Вот странно, если защитным эффектом обладают только современные материалы, то зачем тогда лечили кариес 50 лет назад, когда их и в помине не было? И как это направление не загнулось ещё на заре своего существования, если бы после лечения зуб продолжал болеть? Заврались вы, доктор."
MZUQTrV7VDY,Еще бы такие пломбы доступные были
MZUQTrV7VDY,"а что думаете насчёт &quot;цемента&quot;, его вставляют как самая бесплатная и обычная пломба , и какие отличие от светового ? ну кроме подбора цвета под зуб"
MZUQTrV7VDY,Хотя бы не Искусственный интеллект
MZUQTrV7VDY,"Мне обточили зуб под коронку ,но по обстоятельствам поставить я не стала . всю жизнь хожу без эмали на нем нет кариеса и он ниразу не болел.  Стоит как обычный зуб."
MZUQTrV7VDY,А что делать если врач не верит что тебе больно после анастезий
MZUQTrV7VDY,А что будет если оторвать зуб с кариесом?
MZUQTrV7VDY,У меня за 4 месяца второй раз пломба вылетает из одного и того же зуба
MZUQTrV7VDY,Я тот самый без пломбы 🗿
MZUQTrV7VDY,У меня позовчера пломба выпала
MZUQTrV7VDY,"Кариес развивается медленно,еще и пасты современные пломбы держутся 3  максимум 5 лет"
MZUQTrV7VDY,А где купить эту пломбу
MZUQTrV7VDY,"Здравствуйте коллега, сегодня делала светоотражающую пломбу, на границах пломбы с зубом видны зелёный цвет который просвечивается из под прозрачной пломбы, что делать?"
MZUQTrV7VDY,"Ага, конечно, сверлят вплоть до нерва и удаляют его."
MZUQTrV7VDY,А почему тогда я не могу пить и есть горячее или слишком холодное?
MZUQTrV7VDY,у меня кариес до нервов дошёл 😰
MZUQTrV7VDY,Можно открыт канал каторый уже заплобирован
MZUQTrV7VDY,Иногда под пломбой может возникать карес продалжаться типо
MZUQTrV7VDY,А я то думаю почему моему пломбированному переднему зубу больно....😢
MZUQTrV7VDY,"Мне просто плоским сделали два зуба жевательных, разрушена больше половины была у обоих"
MZUQTrV7VDY,"Неделю назад сходил к зубному,оставили зуб оголенным.Сегодня сходил еще раз но сказали что нужно полоскать зуб солевым раствором,почему не поставили пломбу?"
MZUQTrV7VDY,Лучше всего быть бкз зубов и не переживать за них<br><br>И чистить не нада😅
MZUQTrV7VDY,Да без разницы какую ставить они все выпадают через неделю
MZUQTrV7VDY,Почему стоматологи пытаются сохранить нерв
MZUQTrV7VDY,у меня не болит зуб
MZUQTrV7VDY,"Сегодня такой материал поставил.. <br>Было три сеанса с лечением и чисткой каналов плюс снимки и т д... <br>Отдал 8тыс,, зуб нижний, большой"
MZUQTrV7VDY,Человек который ждёт когда ему поставят пломбу: а можно побыстрее говорить?
MZUQTrV7VDY,лечим кариес )))<br>полный бред
MZUQTrV7VDY,У меня вот стоит очень большая пломба а зуб мне почти весь раздробили кариеса было очень много потому что мне сказали то что если бы мы подождали ещё 1 месяц то там было бы воспаление...
MZUQTrV7VDY,Ахах спасибо у меня отвалился кусок жевательного зуба это была пломба и в ней была дырка поэтому я чуствовал боль если честно она реально жуткая
MZUQTrV7VDY,"У меня уже давно дыра в зубе, но он никогда не болел. Как-то чистили, ставили пломбу, но она через день выпала и больше я не ходила ставить её, так смысла в этом не видела. До сих пор ничего не болело, хотя уже лет 10 зуб в таком состоянии."
MZUQTrV7VDY,"Можно просто убрать кариес и накрыть зуб металлической крышкой. Зуб сам восстановиться за 3-6 мнсяцев. Но только у тех, кому работа позволяет спать по 15 часов в сутки! Проверено мною лично!!! При длительном сне, более 10 часов - зуб начинает регинирацию. Для организма - это сложный процесс, по этому, как я считаю этот процесс начинается минимум после 9 часа сна. И нужно много месяцев, спать очень долго."
MZUQTrV7VDY,Пломба выпала при открытии рта и теперь там глубокая дырка 😂 не знаю на сколько это страшно но раз за год ничего не произошло значить намано
MZUQTrV7VDY,"Что делать если сходил к стоматологу , поставили пломбу и за год уже 3 раза была дефект пломбы"
MZUQTrV7VDY,Дааа не плохо ни кто не спорит..... А откуда у вас такие цены? Вы из чего их делаете? Из платины???
MZUQTrV7VDY,"Мне поставили пломбу, но когда кусаю этим зубом даже палец, или жевачку то очень больно,из за чего это?"
MZUQTrV7VDY,Погодите мне говорили что пол зуба надо вырезать хотя там было капелька кариеса
MZUQTrV7VDY,"А мне кусок выбили. Походу эта эмаль отлетела, но я ем и пью все нормально не болит. Первый год где-то болело, сейчас уже нет. Нужно ли идти к стоматологу? Может ли там кариес или еще какое-то поражение зуба наступить если нет эмали?"
MZUQTrV7VDY,"Сколько стоит зуб, у меня два зуба от кариеса выпало, и сколько стоит пломбы?"
MZUQTrV7VDY,Я у которого зуб расколот на двое и хожу так 3 года:👍
MZUQTrV7VDY,"Вроде бы, мы и итак это знаем😅"
MZUQTrV7VDY,"Божее спасибо вам, мне в июне как раз будут лечить кариес"
MZUQTrV7VDY,"Проверено на собственном опыте: крч, у меня удалили нерв в одном из зубов, зуб был полностью полый, но видимо вот этот второй слой немного остался. Пломбу мне какого то хера не поставили, и первые пол года всё было прекрасно, минус правда еда застревала, но спустя пол года я не мог спокойно пить холодную воду и зуб дико ныл, а когда я хавал была лёгкая боль. Я сказал маме, и она нормально отреагировала, сказала что при первой же возможности поедем к стоматологу. Вот спустя 2 месяца у меня зуб дико болел, я пил все обезболы которые были дома, даже пришлось выпить сильный обезбол порошок, и вот в школе у меня сильно заныл зуб, я выпил порошковый обезбол но даже он не помог, звоню маме говорю, мол &quot;МАМА ЭТО ПИСЕЦ, ЗУБ ДИКО НОЕТ&quot; И меня отпрашивают от последних двух уроков. Еду к стоматологу и по дороге встречаюсь с мамой, потом оказывается что у меня появился пульпит, и вот 1,5 месяца мы ходили к стоматологу, менять лекарство и спустя 3-й раз мне поставили финальную пломбу. Сейчас всё нормально, вот так вот из-за халатности врачей я меньше года мучался с этим зубом😢<br>Благо сейчас всё нормально, и я не жалею что промучился эти 3,5 месяца. Кстати, первый раз когда мне ставили лекарство был самым больным, мне аж 2 раза пришлось наркоз или анастезию вкалывать😢😢"
MZUQTrV7VDY,"Вы очень интересно рассказываете, но при просмотре фонового видео ряда, становится страшно и волнительно, будто опять на кресле у стоматолога😢"
MZUQTrV7VDY,"Друг : ты его вообще слушаешь ? <br>Я : погади , смотри какие борода"
MZUQTrV7VDY,человек всё ждёт когда ему выдернут или вылечат зуб
MZUQTrV7VDY,"Зачем так много потеть, меняй и всё"
MZUQTrV7VDY,Тем временем я ем торт также видео😅😅😅
MZUQTrV7VDY,Мне нервы удаляли потому что кариес большой был
MZUQTrV7VDY,"Ну уж нет, световую пломбу больше не поставлю, зуб стал хрупким, сломался, пломба продержалась всего около трёх лет. Стоит обычная, которую ставили ещё в 1997 году, хоть бы что."
MZUQTrV7VDY,что делать если у меня 2 бальших передних зубов на верхней челюсте очень чуствительные
MZUQTrV7VDY,Я: панически боюсь стоматологов<br>Также мои реки:
MZUQTrV7VDY,А что делать если пломбу поставили давно а есть всё равно больно
MZUQTrV7VDY,В какой стране вы скажите
MZUQTrV7VDY,Помню я однажды пил воду и вода залетела в дентин через щели пломбы и я почувствовал не плохую такой боль как будто иголкой чикнули
MZUQTrV7VDY,"Скажите, пожалуйста,  а бесплатные пломбы -ерунда, это так говорят врачи!"
MZUQTrV7VDY,Так пломба же может выпасть
MZUQTrV7VDY,А другие пломбы нужно вне закона
MZUQTrV7VDY,Кстати меня зовут рауль
MZUQTrV7VDY,А можно больше про врача-кавказца? Про шаурму или шашлык😂😂 обожаю эту рубрику
MZUQTrV7VDY,"Отпусти пациента уже, он уже 30 видео один и тот же"
MZUQTrV7VDY,Мне недавно поставили пломбу...
MZUQTrV7VDY,Ну если восстановили анатомию- хорошо.
MZUQTrV7VDY,Ха ха ха ха ха ха ха ха наши зубные
MZUQTrV7VDY,бла бла бла бла бла блабла
MZUQTrV7VDY,Я завтра иду пломбу ставить ❤
MZUQTrV7VDY,golgeyt toto натуральный
MZUQTrV7VDY,У меня есть пломбы их просто дофига но после 1 операции когда на зуб попадает что-то холодное или сладкое жутко больно с чем это связано?
MZUQTrV7VDY,так можно удалить нерв точне убить прополюсом
MZUQTrV7VDY,Я таком состояане.
MZUQTrV7VDY,"Почему сейчас не ставят пломбы из амальгамы? Они стоят спокойно 20 лет, в отличии от композитных"
MZUQTrV7VDY,А что такое монофторфосфат натрия  😅
MZUQTrV7VDY,А что делать если пломбу сделали но зуб серавно болот
MZUQTrV7VDY,прикол сегодня на биологии проходили строение зубов у млекопитающих
MZUQTrV7VDY,Мне стоматолог прямую пломбу поставил это норм?
PQv86VK9Kl4,про цирконий забыли или забили?
PQv86VK9Kl4,"Доктор я так поняла,что пресованная керамика лучшая коронка?"
PQv86VK9Kl4,"Дайте совет пожалуйста 🙏 в далеком 2006 году мне выбили два передних зуба. Ну корни сломаны , а десна прижились и зубы как бы на месте , но зубы потемнели и я теперь не могу кусать или либо чего ими делать. Уже совсем недавно после чистки зубов от камней , один из этих зубов начал конкретно шататься.  <br>Я хочу просто поинтересоваться, что лучше имплант или коронка."
PQv86VK9Kl4,Зуб вес размирации до ✓18лет ✓паломка зуб запись в зуб!
PQv86VK9Kl4,Здравствуйте! Какова цена одной коронки прессованной керамики и циркониевой коронки в вашей клинике?
PQv86VK9Kl4,Здравствуйте Олег Андреевич.<br>Такой вопрос скажите а вот цельнолитые зубные мосты они вообще могут ли перетерать пищу
PQv86VK9Kl4,👍👍👍
PQv86VK9Kl4,"Здравствуйте. Почему на верх.челюсть,полностью(на 6 имп.) не советуют диок.циркония?Говорят хрупкая и т.п Большая конструкция.Металлокерамику хотят ставить.Сам не хочу."
MqJYAAu0tsY,"Не целуйтесь с кем попало - это инфекция. Так же и секс. Вначале рот осмотри и спавку из больницы попроси. Ещё дети пишут, что после плановых осмотров в школах такое появляется."
MqJYAAu0tsY,"А если на молочном плохо пролеченном зубе свищ?? Но боли не было, обнаружен случайно."
MqJYAAu0tsY,Хочу на вас жениться))) ну вернее предложить
MqJYAAu0tsY,А удалять свищ это больно???
MqJYAAu0tsY,"Здравствуйте, завтра иду к стоматологу, у меня свищ. Извиняюсь но сколько эта операция примерно стоит?"
MqJYAAu0tsY,Здравствуйте мне восстановили зуб поставили штифт и пломбу и хорошую но свищ остался еще зуб лечил 2 недели назад как быть ?)
WYuz5iITqpU,"У меня чувствительность верхнего моляра уже 1.5 года сохраняется. Сейчас начал периодически ныть по ночам, а с утра на этом зубе оскомина. Был глубокий кариес, на рентгене признаков воспаления не видно. Но при этом чувствительность вот такая, что кушать невозможно на ту сторону, реакция не то что на холодное, а на комнатную температуру."
WYuz5iITqpU,"Здравствуйте.Подскажите пожалуйста болит зуб месяц после перестановки пломбы.Описание:<br>1.6рка снизу начала немного ныть и я сразу же записался к стоматологу, дабы не затягивать.<br>2.Сделали кт зуба 6рка снизу.Вердикт двух врачей-пульпита нет.Есть небольшой кариес под старой пломбой.Лечим перестановкой пломбы.<br>3.Почистили кариес и перепломбировали зуб светоотверждаемой пломбой.Со слов врачей-зуб плотный.Пломба захватывает боковину зуба между 6 и 7.<br>4.Спустя неделю-зуб все равно болит при накусывании и резко реагирует на холодное\горячее внутренней стороной зуба(у языка).Записался к этому же доктору и подточили пломбу,но лучше не стало...<br>5.Спустя еще неделю боль при накусывании начала спадать(но я по прежнему не ем на нем), но вот только зуб по прежнему реагирует на раздражители(холодное\горячее)<br>6.Спустя 3 недели записался к еще одному врачу в др клинику и мне сделали кт где не заметели каких неплотностей пломбы\кариеса.Диагноза пульпита-нет.Врач сказал скорректировать пломбу в стыке между зубами.<br>7.Спустя еще неделю(в сумме месяц после перепломбировки) попал снова в свою клинику, где на все эти замечания по непроходящей и постоянно ноющей боли в зубе и реакцией на разражители, мне просто подточили наждачкой стык пломбы на 6ом зубе и 7ом.(типа может пломба давить на десну).Типа десна оголена и туда попадает вода и пиши и вот может быть зуб реагирует.<br>8.Ну вот прошло еще 3 дня и зуб все равно даже после этой процедуры по прежнему ноет(боль терпимая) и реагирует так же на прохладную воду\горячую.<br>Что делать?Как быть?Хочу спасти зуб без удаления каналов и установки коронки.<br>p.s. весь этот месяц полоскаю 3-4 раза в день раствором Стоматофита и смесь капли йода/соль/сода."
WYuz5iITqpU,После пломбировании воспалился тройничный нерв. Что делать
WYuz5iITqpU,"Убирали кариес и поставили пломбу на 47,46,45 зубе..но вот уже пятый день ноет и пульсирует, воспалилась десна..что делать и есть ли вина врача стоматолога?"
WYuz5iITqpU,"Реклама микроскопа и развод для пациентов.Эти так называемые &quot;доктора&quot; под предлогом &quot;лечим под микроскопом&quot;заряжают несусветные  цены на лечение зубов.Самое главное это квалифицированный доктор ,который не лишенный совести грамотный клиницист  и может мануально произвести все современные протоколы лечения кариеса(разной степени поражение твердых тканей зуба),пульпитов и периодонтитов(опять же разных степеней обострения и микробной инвазии пульпы и периодонтальной связки).В принципе нет абсолютно никакой необходимости в микроскопе.Можно прекрасно обойтись м бинокулярами."
WYuz5iITqpU,"скажите пожалуйста, поставила 2 пломбы,на одной стороне все хорошо не больно как раньше не чувствительно к воздуху, воде холодной, сладкому и тд . когда пломбу ставили было не больно, а вот вторая пломба было ужасно больно.  на другой стороне этот же зуб я честно не знаю что сделали. но боль ужасная от воздуха, вода прохладная, сладкое, обычная еда настолько больно. мне страшно обратно идти к стоматологу как думаете что делать ?"
