"global_id";"ID";"Year";"Month";"Name";"NumberOfPersons";
"global_id";"Код";"Год";"Месяц";"Имя";"Количество человек";
"62368294";"999";"2015";"октябрь";"Амалия";"7";
"62368295";"1000";"2015";"октябрь";"Анисия";"7";
"62368297";"1001";"2015";"ноябрь";"Мария";"241";
"62368298";"1002";"2015";"ноябрь";"Анна";"229";
"62368299";"1003";"2015";"ноябрь";"Анастасия";"215";
"62368300";"1004";"2015";"ноябрь";"Елизавета";"214";
"62368301";"1005";"2015";"ноябрь";"София";"211";
"62368302";"1006";"2015";"ноябрь";"Виктория";"206";
"62368303";"1007";"2015";"ноябрь";"Полина";"187";
"62368304";"1008";"2015";"ноябрь";"Алиса";"171";
"62368305";"1009";"2015";"ноябрь";"Дарья";"160";
"62368306";"1010";"2015";"ноябрь";"Екатерина";"160";
"62368307";"1011";"2015";"ноябрь";"Александра";"146";
"62368308";"1012";"2015";"ноябрь";"Варвара";"140";
"62368309";"1013";"2015";"ноябрь";"Арина";"133";
"62368310";"1014";"2015";"ноябрь";"Ева";"111";
"62368311";"1015";"2015";"ноябрь";"Вероника";"107";
"62368312";"1016";"2015";"ноябрь";"Валерия";"103";
"62368313";"1017";"2015";"ноябрь";"Василиса";"102";
"62368314";"1018";"2015";"ноябрь";"Ксения";"101";
"62368315";"1019";"2015";"ноябрь";"Софья";"96";
"62368316";"1020";"2015";"ноябрь";"Милана";"86";
"62368317";"1021";"2015";"ноябрь";"Ульяна";"76";
"62368318";"1022";"2015";"ноябрь";"Таисия";"68";
"62368319";"1023";"2015";"ноябрь";"Кира";"64";
"62368320";"1024";"2015";"ноябрь";"Вера";"63";
"62368321";"1025";"2015";"ноябрь";"Маргарита";"61";
"62368322";"1026";"2015";"ноябрь";"Алёна";"53";
"62368323";"1027";"2015";"ноябрь";"Алина";"52";
"62368324";"1028";"2015";"ноябрь";"Кристина";"46";
"62368325";"1029";"2015";"ноябрь";"Злата";"45";
"62368326";"1030";"2015";"ноябрь";"Ольга";"44";
"62368327";"1031";"2015";"ноябрь";"Мирослава";"42";
"62368328";"1032";"2015";"ноябрь";"Амина";"40";
"62368329";"1033";"2015";"ноябрь";"Диана";"39";
"62368330";"1034";"2015";"ноябрь";"Ирина";"32";
"62368331";"1035";"2015";"ноябрь";"Юлия";"32";
"62368332";"1036";"2015";"ноябрь";"Стефания";"31";
"62368333";"1037";"2015";"ноябрь";"Марина";"27";
"62368334";"1038";"2015";"ноябрь";"Татьяна";"27";
"62368335";"1039";"2015";"ноябрь";"Ярослава";"25";
"62368336";"1040";"2015";"ноябрь";"Елена";"24";
"62368337";"1041";"2015";"ноябрь";"Евгения";"22";
"62368338";"1042";"2015";"ноябрь";"Марьям";"22";
"62368339";"1043";"2015";"ноябрь";"Надежда";"22";
"62368340";"1044";"2015";"ноябрь";"Элина";"22";
"62368341";"1045";"2015";"ноябрь";"Есения";"21";
"62368343";"1046";"2015";"ноябрь";"Ангелина";"20";
"62368344";"1047";"2015";"ноябрь";"Агата";"19";
"62368345";"1048";"2015";"ноябрь";"Нина";"19";
"62368346";"1049";"2015";"ноябрь";"Сафия";"19";
"62368347";"1050";"2015";"ноябрь";"Светлана";"19";
"62368349";"1051";"2015";"ноябрь";"Аделина";"18";
"62368350";"1052";"2015";"ноябрь";"Николь";"18";
"62368351";"1053";"2015";"ноябрь";"Эмилия";"17";
"62368352";"1054";"2015";"ноябрь";"Яна";"16";
"62368354";"1055";"2015";"ноябрь";"Агния";"15";
"62368355";"1056";"2015";"ноябрь";"Карина";"15";
"62368356";"1057";"2015";"ноябрь";"Ника";"15";
"62368357";"1058";"2015";"ноябрь";"Лилия";"14";
"62368359";"1059";"2015";"ноябрь";"Амира";"13";
"62368360";"1060";"2015";"ноябрь";"Лидия";"13";
"62368361";"1061";"2015";"ноябрь";"Любовь";"13";
"62368362";"1062";"2015";"ноябрь";"Майя";"13";
"62368363";"1063";"2015";"ноябрь";"Милена";"13";
"62368364";"1064";"2015";"ноябрь";"Ясмина";"13";
"62368365";"1065";"2015";"ноябрь";"Амелия";"12";
"62368366";"1066";"2015";"ноябрь";"Антонина";"12";
"62368367";"1067";"2015";"ноябрь";"Зоя";"11";
"62368368";"1068";"2015";"ноябрь";"Мадина";"11";
"62368369";"1069";"2015";"ноябрь";"Малика";"11";
"62368370";"1070";"2015";"ноябрь";"Оливия";"11";
"62368371";"1071";"2015";"ноябрь";"Фатима";"11";
"62368372";"1072";"2015";"ноябрь";"Ариана";"10";
"62368373";"1073";"2015";"ноябрь";"Алия";"10";
"62368374";"1074";"2015";"ноябрь";"Дарина";"10";
"62368375";"1075";"2015";"ноябрь";"Олеся";"10";
"62368376";"1076";"2015";"ноябрь";"Валентина";"9";
"62368377";"1077";"2015";"ноябрь";"Камилла";"9";
"62368378";"1078";"2015";"ноябрь";"Наталья";"9";
"62368379";"1079";"2015";"ноябрь";"Амалия";"8";
"62368381";"1080";"2015";"ноябрь";"Виолетта";"8";
"62368382";"1081";"2015";"ноябрь";"Евдокия";"8";
"62368383";"1082";"2015";"ноябрь";"Мира";"8";
"62368384";"1083";"2015";"ноябрь";"Пелагея";"8";
"62368385";"1084";"2015";"ноябрь";"Сабина";"8";
"62368386";"1085";"2015";"ноябрь";"Тамара";"8";
"62368387";"1086";"2015";"ноябрь";"Анфиса";"7";
"62368388";"1087";"2015";"ноябрь";"Аиша";"7";
"62368389";"1088";"2015";"ноябрь";"Дана";"7";
"62368390";"1089";"2015";"ноябрь";"Лейла";"7";
"62368391";"1090";"2015";"ноябрь";"Луиза";"7";
"62368392";"1091";"2015";"ноябрь";"Марианна";"7";
"62368393";"1092";"2015";"ноябрь";"Мия";"7";
"62368394";"1093";"2015";"ноябрь";"Нелли";"7";
"62368395";"1094";"2015";"ноябрь";"Самира";"7";
"62368396";"1095";"2015";"ноябрь";"Айлин";"6";
"62368397";"1096";"2015";"ноябрь";"Алсу";"6";
"62368398";"1097";"2015";"ноябрь";"Алеся";"6";
"62368399";"1098";"2015";"ноябрь";"Жасмин";"6";
"62368400";"1099";"2015";"ноябрь";"Лиана";"6";
"62368401";"1100";"2015";"ноябрь";"Мила";"6";
"62368403";"6";"2015";"январь";"Полина";"176";
"62368404";"7";"2015";"январь";"Алиса";"175";
"62368405";"8";"2015";"январь";"София";"172";
"62368406";"9";"2015";"январь";"Елизавета";"165";
"62368407";"10";"2015";"январь";"Дарья";"156";
"62368408";"11";"2015";"январь";"Александра";"147";
"62368409";"12";"2015";"январь";"Ксения";"146";
"62368410";"13";"2015";"январь";"Екатерина";"118";
"62368411";"14";"2015";"январь";"Арина";"112";
"62368412";"15";"2015";"январь";"Софья";"103";
"62368413";"16";"2015";"январь";"Милана";"101";
"62368414";"17";"2015";"январь";"Вероника";"98";
"62368415";"18";"2015";"январь";"Валерия";"97";
"62368416";"19";"2015";"январь";"Василиса";"97";
"62368417";"20";"2015";"январь";"Ева";"90";
"62368418";"21";"2015";"январь";"Ульяна";"68";
"62368419";"22";"2015";"январь";"Кира";"63";
"62368420";"23";"2015";"январь";"Татьяна";"56";
"62368421";"24";"2015";"январь";"Маргарита";"55";
"62368422";"25";"2015";"январь";"Таисия";"55";
"62368423";"26";"2015";"январь";"Алёна";"52";
"62368424";"27";"2015";"январь";"Кристина";"48";
"62368425";"28";"2015";"январь";"Алина";"48";
"62368426";"29";"2015";"январь";"Ольга";"46";
"62368427";"30";"2015";"январь";"Вера";"45";
"62368428";"31";"2015";"январь";"Евгения";"42";
"62368429";"32";"2015";"январь";"Юлия";"41";
"62368430";"33";"2015";"январь";"Ангелина";"38";
"62368431";"34";"2015";"январь";"Ирина";"36";
"62368432";"35";"2015";"январь";"Мирослава";"35";
"62368433";"36";"2015";"январь";"Амина";"34";
"62368434";"37";"2015";"январь";"Злата";"32";
"62368435";"38";"2015";"январь";"Диана";"31";
"62368436";"39";"2015";"январь";"Элина";"28";
"62368437";"40";"2015";"январь";"Эмилия";"27";
"62368438";"41";"2015";"январь";"Майя";"23";
"62368439";"42";"2015";"январь";"Марьям";"22";
"62368440";"43";"2015";"январь";"Яна";"21";
"62368441";"44";"2015";"январь";"Елена";"19";
"62368443";"45";"2015";"январь";"Милена";"19";
"62368444";"46";"2015";"январь";"Надежда";"18";
"62368445";"47";"2015";"январь";"Ника";"17";
"62368446";"48";"2015";"январь";"Сафия";"16";
"62368448";"49";"2015";"январь";"Дарина";"16";
"62368449";"50";"2015";"январь";"Ясмина";"15";
"62368450";"51";"2015";"январь";"Антонина";"15";
"62368452";"52";"2015";"январь";"Марина";"14";
"62368453";"53";"2015";"январь";"Николь";"14";
"62368454";"54";"2015";"январь";"Агата";"14";
"62368455";"55";"2015";"январь";"Карина";"13";
"62368456";"56";"2015";"январь";"Камилла";"13";
"62368457";"57";"2015";"январь";"Стефания";"13";
"62368458";"58";"2015";"январь";"Есения";"13";
"62368459";"59";"2015";"январь";"Нина";"13";
"62368460";"60";"2015";"январь";"Наталья";"12";
"62368461";"61";"2015";"январь";"Олеся";"12";
"62368462";"62";"2015";"январь";"Ариана";"11";
"62368463";"63";"2015";"январь";"Светлана";"11";
"62368464";"64";"2015";"январь";"Мадина";"11";
"62368465";"65";"2015";"январь";"Евангелина";"11";
"62368466";"66";"2015";"январь";"Аделина";"11";
"62368467";"67";"2015";"январь";"Мелания";"11";
"62368468";"68";"2015";"январь";"Камила";"10";
"62368469";"69";"2015";"январь";"Анжелика";"10";
"62368470";"70";"2015";"январь";"Малика";"9";
"62368471";"71";"2015";"январь";"Амелия";"9";
"62368472";"72";"2015";"январь";"Фатима";"9";
"62368473";"73";"2015";"январь";"Серафима";"9";
"62368474";"74";"2015";"январь";"Каролина";"9";
"62368476";"75";"2015";"январь";"Снежана";"8";
"62368477";"76";"2015";"январь";"Ярослава";"8";
"62368478";"77";"2015";"январь";"Аиша";"8";
"62368479";"78";"2015";"январь";"Адель";"8";
"62368480";"79";"2015";"январь";"Лидия";"8";
"62368481";"80";"2015";"январь";"Владислава";"8";
"62368482";"81";"2015";"январь";"Зоя";"8";
"62368483";"82";"2015";"январь";"Марьяна";"8";
"62368484";"83";"2015";"январь";"Валентина";"8";
"62368485";"84";"2015";"январь";"Лилия";"8";
"62368486";"85";"2015";"январь";"Станислава";"8";
"62368487";"86";"2015";"январь";"Эвелина";"8";
"62368488";"87";"2015";"январь";"Любовь";"7";
"62368489";"88";"2015";"январь";"Амалия";"7";
"62368490";"89";"2015";"январь";"Даниэла";"7";
"62368491";"90";"2015";"январь";"Людмила";"7";
"62368492";"91";"2015";"январь";"Алеся";"7";
"62368493";"92";"2015";"январь";"Тамара";"7";
"62368494";"93";"2015";"январь";"Ясмин";"7";
"62368495";"94";"2015";"январь";"Мила";"7";
"62368496";"95";"2015";"январь";"Анфиса";"7";
"62368497";"96";"2015";"январь";"Агния";"7";
"62368498";"97";"2015";"январь";"Альбина";"7";
"62368499";"98";"2015";"январь";"Мелисса";"6";
"62368500";"99";"2015";"январь";"Алисия";"6";
"62368501";"100";"2015";"январь";"Алия";"6";
"62368503";"101";"2015";"февраль";"Мария";"286";
"62368504";"102";"2015";"февраль";"Анастасия";"215";
"62368505";"103";"2015";"февраль";"Анна";"202";
"62368506";"104";"2015";"февраль";"Ксения";"201";
"62368507";"105";"2015";"февраль";"Виктория";"173";
"62368508";"106";"2015";"февраль";"София";"170";
"62368509";"107";"2015";"февраль";"Елизавета";"169";
"62368510";"108";"2015";"февраль";"Алиса";"168";
"62368511";"109";"2015";"февраль";"Дарья";"161";
"62368512";"110";"2015";"февраль";"Полина";"161";
"62368513";"111";"2015";"февраль";"Александра";"135";
"62368514";"112";"2015";"февраль";"Варвара";"130";
"62368515";"113";"2015";"февраль";"Екатерина";"129";
"62368516";"114";"2015";"февраль";"Арина";"115";
"62368517";"115";"2015";"февраль";"Василиса";"110";
"62368518";"116";"2015";"февраль";"Вероника";"97";
"62368519";"117";"2015";"февраль";"Валерия";"93";
"62368520";"118";"2015";"февраль";"Милана";"90";
"62368521";"119";"2015";"февраль";"Софья";"86";
"62368522";"120";"2015";"февраль";"Ева";"82";
"62368523";"121";"2015";"февраль";"Татьяна";"64";
"62368524";"122";"2015";"февраль";"Кира";"60";
"62368525";"123";"2015";"февраль";"Ульяна";"58";
"62368526";"124";"2015";"февраль";"Алина";"54";
"62368527";"125";"2015";"февраль";"Алёна";"52";
"62368528";"126";"2015";"февраль";"Маргарита";"50";
"62368529";"127";"2015";"февраль";"Таисия";"49";
"62368530";"128";"2015";"февраль";"Ольга";"48";
"62368531";"129";"2015";"февраль";"Вера";"47";
"62368532";"130";"2015";"февраль";"Кристина";"45";
"62368533";"131";"2015";"февраль";"Диана";"40";
"62368534";"132";"2015";"февраль";"Яна";"34";
"62368535";"133";"2015";"февраль";"Мирослава";"31";
